English Text,Hebrew Text,Sentiment
modi transparent his public life,MODI שקוף חייו הציבוריים,2.0
per the data provided modi govt lok sabha almost the total fund for ‘beti bachao beti padhao’ scheme was spent advertising and impact assessment was conducted for the scheme fails all fronts ,לפי הנתונים שסיפק MODIGOVT Lok Sabha כמעט הסכום הכולל של תוכנית bacheo bacheo beti padhaoz הושקעה בפרסום וערכת השפעה בוצעה עבור המזימה נכשלה בכל החזיתות,0.0
modi government spoiled the opportunity have good relation with china and pakistan but their mindset treat their neighbor inferior actually they belong brahmin cult which always consider supreme others they have treated dalits and muslim the country,ממשלת מודי הרסה את ההזדמנות יש קשר טוב עם סין ופאקיסטן אבל הלך הרוח שלהם מתייחס לשכן שלהם נחות למעשה הם שייכים לכת ברהמין אשר תמיד מחשיבים אחרים עליון הם טיפלו dalits ומוסלמי המדינה,1.0
who else the sir ratan tata himself endorsed why ,מי עוד סר ראטן טאטה עצמו תמך מדוע,2.0
"governor kalyan singh pitches openly for modi there any sense propriety left the president taking note this
governor kalyan singh ","המושלת קייליאן סינג מגישה בגלוי עבור מודי, כל חוש נימוס השאיר את הנשיא שם לב למושל הזה, קייליאן סינג.",2.0
seriously thought modi will bring uniform civil code and change text cbse but didnt,ברצינות חשב modi יביא אחיד קוד אזרחי ושינוי טקסט cbse אבל didnt,0.0
who stopping the way ahead there for define and demand point crying over split milk which was not the bjp creation but distored vision divide rule the brits nehru clan cabals,מי עוצר את הדרך קדימה לשם להגדרה וביקוש נקודה בוכה על חלב מפוצל אשר לא היה יצירת BJP אבל חזון מעולף לחלק את הכלל בריטס Nehru שבט Cabals,0.0
ே்்ு்்2019 modi allotted heavy funds dmkaiadmk bjp enjoyed fun world bank offered huge funds for vaigai dam project dmk aiadmktn bjp enjoyed funds cpm rengarajan stopped neet aiadmk dmk bjpcong supported cbse why all punish people enjoy funds,2019 modi allotted bigh carmations dmkaidmk bjp define fun world bjp define bank defail defail laet aiadmk dmk bjpcong support dmk aiadmk aidmk bjmcong why all punish people enjant cem cm rengarjajan stopt ne ne naet aiadmk dmk djpcong base why all punish people enjan mons,1.0
vote kar shri appeals everyone during tweetstorm ,קול קאר שרי ערעורים כולם במהלך tweetstorm,2.0
"clsas wood remains doubleoverweight india sees modi return power
",עץ clsas נשאר כפול משקל הודו רואה modi להחזיר כוח,2.0
"shampoo boys dhulai his lifetime the chowkidar
waterloo for inc
watershed for hindu dharma
washout christoislamocommiefascistfeminitwits",חפפו בנים duholai חייו Chowkidar waterloo עבור insquatshed עבור הינדי דהארמה שטפו את Christoislamocommischistfeminitwits,2.0
modi will tackle his father and these dynasts like karti will left for you fight the future but don’ worry will there with you,מודי יתקל את אביו ואת השושלות האלה כמו שקארתי תעזוב בשבילך להילחם בעתיד אבל אל תדאג יהיה שם איתך,2.0
complaint number 1189598 since more than one month response from you guys you job sleep help consumer also sleeping modi jithis not progresswe expect these sleeping departments respond and blackmailing stop,מספר תלונה 1189598 מאז יותר מחודש תגובה מכם חבר 'ה אתה עובד לישון לעזור צרכן גם לישון modi jithis לא מתקדם אנחנו מצפים מחלקות שינה אלה להגיב ולסחוט להפסיק,1.0
did the guys modi modi modi after judgement was declared,האם החבר 'ה modi modi modi לאחר פסק הדין הוכרז,2.0
modi please reply question raised ,MODI אנא ענה שאלה הועלתה,2.0
modi once again 2019,MODI פעם נוספת 2019,2.0
rahul gandhi doesnt make false promises like the bjp his past record shows how has always fought for our rights given months modi now give months ,Rahul Gandhi אינו מבטיח הבטחות שווא כמו BJP העבר שלו מראה איך תמיד נלחם על הזכויות שלנו נתון חודשים modi עכשיו לתת חודשים,0.0
remove modi hoardings from fuel pumps airports congress ,הסר מצבורי מודי מקונגרס שדות התעופה משאבות דלק,2.0
great achievement indian government special thanks modi sir ,הישג גדול הממשלה ההודית מיוחדת תודה לך אדוני,1.0
"north easthamne naam modi govt main suna woh bhi india main hai
corrupted congress",צפון מזרח המן naam modi govt הראשי סונה וו בהי הודו ראשי Hai פגום הקונגרס,1.0
"seen barking here hindustan stupid persons barking like dogs regularly telling
modi chor hai modi honest person dogs there brought like childrenfriends advance countries",ראיתי נביחות כאן הינדוסטנים טיפשים נובחים כמו כלבים באופן קבוע אומרים לי modi Chor Hai Mudi בני אדם ישרים כלבים שם הביאו כמו ילדים חברים מקדימים מדינות,0.0
well this age you surely expecting reward from modi modi disaster india and blessings pakistan chosen again,ובכן גיל זה אתה בוודאי מצפה לתגמול מאסון מודי מודי הודו וברכות פקיסטאן נבחרה שוב,1.0
gadkari logic not for rajiv gandhi modi would not have launched digital india jumla  ,ההגיון Gadkari לא עבור ראג'יב גנדי modi לא היה השיק Jumla הדיגיטלי,2.0
finally this what has come the prime minister india selling shirts modi literally disgracing the ’ office ,"סוף סוף זה מה שקרה לראש הממשלה הודו, למכור חולצות, פשוטו כמשמעו, לבייש את המשרד.",2.0
air india boarding pass with modi pics causes stir looking into says ,כרטיס טיסה להודו עם תמונות MODI גורם למהומה להסתכל לתוך אומר,2.0
unique encyclopedia site media not court made muslims fear modi should they prop him ,אנציקלופדיה ייחודית תקשורת אתר לא בית משפט גרם מוסלמים פחד modi אם הם לתמוך בו,1.0
also want modi for lifetime,רוצה גם modi לכל החיים,2.0
indian prime minister modi expected use nationalist fervor wake kashmir attack woo voters this april and may ,ראש הממשלה ההודי מודי ציפה להשתמש בלאומניסט הלהט להעיר את קשמיר לתקוף את הבוחרים באפריל זה ויכול להיות,0.0
that you feel better about the shitty flight ,כי אתה מרגיש טוב יותר על הטיסה המחורבנת,1.0
ill give you cap put whistle your neck akbaruddin owaisi attacks modi over chowkidaar campaign click here ,אני לא נותן לך את הכובע לשים משרוקית הצוואר שלך akbaruddin owaisi התקפות modi על צ'אוקידאר לחץ קמפיין כאן,0.0
according you trump shares stage with bill gates warren buffetts mark zuckerberg then all are chor shows your sick mindsetwhat the net worth modi far not like rahul gandhi making thousands crores through illegal business practices and bail,על פי שאתה מנצח את בימת המניות עם ביל גייטס וורן בופטס מארק צוקרברג אז כולם Chor מראה המוח החולה שלך מה נטו שווה modi הרבה לא אוהב Rahul Gandhi עושה אלפי crores באמצעות שיטות עסקיות בלתי חוקיות וערבות,0.0
modi forever you delhi malik declare delhi separate nation,מודי לנצח אתה delhi מליק להכריז דלהי אומה נפרדת,2.0
